sample_id,filename,direction,ssim,psnr,mse,mae,rmse
mri_120,chaos_mri_IMG-0029-00044_slice_000,MRI->CT->MRI,0.83703915400213,31.21471811666391,0.0007560111284325929,0.0159565769135952,0.027495656537580494
mri_121,chaos_mri_IMG-0029-00031_slice_000,MRI->CT->MRI,0.8419704143745466,27.40965327898467,0.0018156606110946436,0.021375609561800957,0.04261056924161708
mri_122,chaos_mri_IMG-0082-00013_slice_000,MRI->CT->MRI,0.9135048613288402,26.017829686077153,0.002501595179668407,0.02204006351530552,0.05001594925289739
mri_123,chaos_mri_IMG-0043-00018_slice_000,MRI->CT->MRI,0.93817159894526,30.74571504764695,0.0008422257110917291,0.011641609482467175,0.02902112525543641
mri_124,chaos_mri_IMG-0058-00018_slice_000,MRI->CT->MRI,0.9583678073774186,30.680911757049568,0.0008548872191757796,0.012723336927592754,0.029238454459423458
mri_125,chaos_mri_IMG-0016-00053_slice_000,MRI->CT->MRI,0.9181896365965828,27.711669264452013,0.0016936866859381984,0.017629172652959824,0.04115442486462663
mri_126,chaos_mri_IMG-0064-00007_slice_000,MRI->CT->MRI,0.9023073376252437,26.650848575092624,0.0021622959878981,0.023320604115724564,0.04650049449089869
mri_127,chaos_mri_IMG-00007-0004_slice_000,MRI->CT->MRI,0.9594430374810025,30.18168015088885,0.0009590295409019033,0.012801222503185272,0.03096820209346844
mri_128,chaos_mri_IMG-0005-00006_slice_000,MRI->CT->MRI,0.9486285021980503,31.11563790949853,0.0007734570618940426,0.012083418667316437,0.02781109602108559
mri_129,chaos_mri_IMG-0058-00050_slice_000,MRI->CT->MRI,0.9646166864130497,32.44002258256604,0.0005701613075323124,0.010232667438685894,0.02387805074817273
mri_130,chaos_mri_IMG-0017-00050_slice_000,MRI->CT->MRI,0.9054891143470406,29.38688649483291,0.0011516257062735731,0.016232768073678017,0.03393561118167129
mri_131,chaos_mri_IMG-0020-00030_slice_000,MRI->CT->MRI,0.8705468726478071,29.47523977919886,0.0011284336336318038,0.018005406484007835,0.03359216625393194
mri_132,chaos_mri_IMG-0037-00011_slice_000,MRI->CT->MRI,0.8450291461197287,25.015164046192126,0.003151255345488451,0.029634451493620872,0.056136043194087444
